"customerID","tenure","PhoneService","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","gender","SeniorCitizen","Partner","Dependents","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies"
"5244-IRFIH",0.0235570487441288,"Yes","Month-to-month","Yes","Electronic check",0.987230525538022,0.362740403811632,1,"Male","Yes","Yes","No","Yes","Fiber optic","No","No","No","No","Yes","Yes"
"5245-VDBUR",0.797637267289525,"No","One year","No","Mailed check",-0.975478085044982,-0.143089173569057,0,"Female","No","Yes","No","No phone service","DSL","Yes","No","Yes","No","No","No"
"5248-KWLAR",1.57171748583492,"Yes","Two year","No","Electronic check",0.84929249448096,1.78313067966424,0,"Male","No","Yes","Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"5248-RPYWW",1.61245854996889,"Yes","Two year","Yes","Bank transfer (automatic)",0.842644878526403,1.95571094363714,0,"Female","Yes","Yes","Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"5248-YGIJN",1.61245854996889,"Yes","Two year","Yes","Credit card (automatic)",0.845968686503682,1.80262977901905,0,"Male","No","Yes","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"5249-QYHEX",0.308744497681906,"Yes","Two year","Yes","Mailed check",-1.32946363462515,-0.555239254388793,0,"Female","No","Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5256-SKJGO",1.28653003689714,"No","Two year","Yes","Electronic check",-0.338968857396133,0.503005983899012,0,"Female","No","Yes","Yes","No phone service","DSL","No","Yes","No","Yes","Yes","Yes"
"5260-UMPWX",-0.261630400193649,"Yes","Month-to-month","Yes","Credit card (automatic)",-1.48069689759133,-0.789382851279426,0,"Female","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5261-QSHQM",-1.15793381114095,"No","Month-to-month","Yes","Electronic check",-1.34109696254563,-0.969087786170429,1,"Female","No","No","No","No phone service","DSL","No","No","No","No","No","No"
"5266-PFRQK",0.797637267289525,"Yes","One year","Yes","Credit card (automatic)",-1.46075404972766,-0.534549033580181,0,"Male","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5268-DSMNQ",1.20504790862921,"Yes","One year","Yes","Credit card (automatic)",1.10190190075413,1.61165330592635,0,"Female","Yes","Yes","No","Yes","Fiber optic","No","Yes","Yes","No","Yes","No"
"5269-NRGDP",0.390226625949843,"Yes","One year","No","Electronic check",0.277597522389044,0.355108403385427,0,"Male","No","Yes","Yes","No","DSL","No","No","Yes","Yes","Yes","Yes"
"5271-DBYSJ",-0.872746362203172,"Yes","Month-to-month","Yes","Credit card (automatic)",0.477026001025759,-0.642147004906842,0,"Male","Yes","No","No","No","Fiber optic","No","No","No","No","No","Yes"
"5271-YNWVR",1.44949429343302,"Yes","Two year","Yes","Electronic check",1.60712071330048,2.45843037055513,1,"Male","No","Yes","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"5274-XHAKY",0.349485561815874,"Yes","Month-to-month","Yes","Bank transfer (automatic)",0.980582909583464,0.71039346368853,0,"Female","No","Yes","Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","No"
"5275-PMFUT",1.61245854996889,"No","Two year","Yes","Credit card (automatic)",5.95562862822574e-05,1.07485457074684,0,"Male","No","Yes","Yes","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"5275-SQEIZ",-1.28015700354285,"Yes","Month-to-month","Yes","Mailed check",0.533530736639495,-0.971624433710931,1,"Male","No","No","No","No","Fiber optic","No","No","No","No","No","Yes"
"5276-KQWHG",-1.23941593940889,"Yes","Month-to-month","Yes","Electronic check",0.159602339195654,-0.949213704135718,1,"Female","Yes","No","No","No","Fiber optic","No","No","No","No","No","No"
"5277-ZLOOR",-1.23941593940889,"Yes","Month-to-month","Yes","Electronic check",0.689749711571588,-0.924597194090504,1,"Female","Yes","No","No","Yes","Fiber optic","No","No","No","No","Yes","No"
"5278-PNYOX",0.67541407488762,"Yes","Two year","No","Credit card (automatic)",1.19164471614065,1.16220347735889,0,"Female","No","No","No","No","Fiber optic","No","No","Yes","Yes","Yes","Yes"
"5281-BUZGT",0.145780241146033,"Yes","Month-to-month","Yes","Electronic check",0.865911534367353,0.398540220839752,1,"Male","Yes","No","No","Yes","Fiber optic","Yes","No","No","No","Yes","No"
"5285-MVEHD",0.960601523825397,"Yes","One year","Yes","Credit card (automatic)",1.35617321101594,1.66993002594378,0,"Female","No","Yes","No","No","Fiber optic","Yes","Yes","Yes","No","Yes","Yes"
"5286-YHCVC",1.61245854996889,"Yes","Two year","Yes","Bank transfer (automatic)",1.32958274719772,2.28818823388043,0,"Male","No","Yes","No","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"5287-QWLKY",1.57171748583492,"Yes","Month-to-month","Yes","Credit card (automatic)",1.33955417112955,2.32259840921245,1,"Male","Yes","Yes","Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes"
"5288-AHOUP",-0.872746362203172,"Yes","Month-to-month","Yes","Electronic check",0.455421249173448,-0.621633246535831,0,"Male","Yes","No","No","No","Fiber optic","No","No","No","No","No","Yes"
"5293-WXJAK",-0.872746362203172,"Yes","Month-to-month","Yes","Bank transfer (automatic)",1.30465418736813,-0.507175297947465,1,"Female","Yes","Yes","No","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes"
"5294-CDGWY",0.756896203155557,"No","One year","No","Electronic check",-0.18274988246404,0.322639314867009,1,"Male","No","Yes","Yes","No phone service","DSL","Yes","Yes","Yes","No","Yes","Yes"
"5294-DMSFH",-0.139407207791744,"Yes","Month-to-month","Yes","Credit card (automatic)",0.764535391060357,0.14930908553431,0,"Female","No","Yes","Yes","No","Fiber optic","No","No","No","No","Yes","Yes"
"5294-IMHHT",0.838378331423493,"Yes","One year","No","Bank transfer (automatic)",1.09525428479958,1.21754650935122,0,"Male","No","Yes","No","Yes","Fiber optic","No","Yes","No","Yes","No","Yes"
"5295-PCJOO",-1.15793381114095,"Yes","Month-to-month","Yes","Electronic check",-0.51180687221462,-0.925942720177204,1,"Male","No","No","Yes","No","DSL","Yes","No","No","No","No","No"
"5296-BFCYD",0.553190882485715,"Yes","Two year","Yes","Mailed check",-1.48568260955724,-0.593994817246715,0,"Male","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5296-PSYVW",1.61245854996889,"Yes","Two year","No","Electronic check",-1.33777315456835,-0.23495993014461,0,"Female","No","Yes","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5297-MDOIR",1.24578897276317,"Yes","One year","Yes","Credit card (automatic)",0.543502160571331,1.29752810919347,0,"Female","No","Yes","No","No","Fiber optic","Yes","No","Yes","No","No","No"
"5298-GSTLM",1.12356578036127,"Yes","One year","Yes","Bank transfer (automatic)",1.21657327597024,1.71755282629111,0,"Female","Yes","No","No","Yes","Fiber optic","Yes","No","No","No","Yes","Yes"
"5299-RULOA",-0.91348742633714,"Yes","Month-to-month","Yes","Electronic check",1.17834948423154,-0.537615068433483,1,"Female","No","Yes","Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes"
"5299-SJCZT",-1.19867487527492,"Yes","Month-to-month","Yes","Bank transfer (automatic)",1.22155898793616,-0.875672983265876,1,"Male","No","No","No","Yes","Fiber optic","No","No","Yes","No","Yes","Yes"
"5301-GAUUY",-0.0171840153898394,"Yes","Month-to-month","Yes","Bank transfer (automatic)",0.516911696753102,0.138015489527903,1,"Male","No","No","No","Yes","Fiber optic","No","Yes","No","No","No","No"
"5302-BDJNT",0.105039177012065,"Yes","Month-to-month","No","Electronic check",1.02046860531081,0.50066785660081,0,"Male","No","No","No","Yes","Fiber optic","No","No","Yes","Yes","Yes","No"
"5304-EFJLP",1.61245854996889,"Yes","Two year","Yes","Bank transfer (automatic)",1.5572635936413,2.53203726483907,0,"Male","Yes","Yes","No","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"5306-BVTKJ",0.634673010753652,"Yes","One year","Yes","Credit card (automatic)",-0.29908316166879,0.162301132502617,0,"Male","No","Yes","Yes","No","DSL","No","Yes","Yes","No","No","No"
"5307-DZCVC",-0.0171840153898394,"Yes","Month-to-month","Yes","Credit card (automatic)",0.703044943480703,0.152331004778212,1,"Female","Yes","Yes","No","Yes","Fiber optic","No","No","No","No","Yes","No"
"5307-UVGNB",0.838378331423493,"No","Month-to-month","Yes","Bank transfer (automatic)",-0.53507352805557,0.0934807818385778,0,"Female","No","Yes","Yes","No phone service","DSL","Yes","Yes","Yes","No","No","Yes"
"5309-TAIKL",-1.03571061873904,"Yes","Month-to-month","No","Bank transfer (automatic)",-0.0664166032592894,-0.822756309790546,0,"Female","No","No","No","No","DSL","No","No","Yes","Yes","No","Yes"
"5310-NOOVA",0.553190882485715,"Yes","Two year","No","Electronic check",-1.49066832152316,-0.607141268847922,0,"Male","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5311-IHLEI",-0.832005298069203,"No","Month-to-month","Yes","Bank transfer (automatic)",-0.460287848566801,-0.740061599970198,0,"Male","No","No","No","No phone service","DSL","Yes","Yes","No","Yes","Yes","No"
"5312-IRCFR",1.28653003689714,"Yes","One year","Yes","Electronic check",0.932387693912925,1.63115240528116,0,"Female","No","Yes","Yes","Yes","Fiber optic","No","Yes","Yes","No","No","Yes"
"5312-TSZVC",-0.709782105667299,"Yes","One year","No","Mailed check",-1.500639745455,-0.887915064874383,0,"Female","No","No","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5312-UXESG",0.349485561815874,"Yes","Month-to-month","No","Bank transfer (automatic)",1.10522570873141,0.753185604806555,0,"Female","No","No","No","Yes","Fiber optic","No","No","Yes","No","Yes","Yes"
"5313-FPXWG",0.756896203155557,"Yes","One year","Yes","Bank transfer (automatic)",-1.33611125057971,-0.448611826468932,0,"Male","No","No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5315-CKEQK",-0.180148271925712,"Yes","One year","Yes","Electronic check",-0.458625944578162,-0.397702413221303,0,"Male","Yes","Yes","Yes","Yes","DSL","No","No","No","No","No","No"
"5317-FLPJF",1.36801216516508,"No","Two year","Yes","Bank transfer (automatic)",-0.114611818929829,0.842652060669806,0,"Female","No","No","No","No phone service","DSL","Yes","No","Yes","Yes","Yes","Yes"
"5318-IXUZF",-1.23941593940889,"Yes","Month-to-month","Yes","Bank transfer (automatic)",0.742930639208046,-0.926229471638305,1,"Female","No","No","No","No","Fiber optic","No","Yes","No","No","Yes","No"
"5318-YKDPV",0.430967690083811,"Yes","Two year","Yes","Credit card (automatic)",0.477026001025759,0.566135420950448,0,"Male","No","Yes","Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes"
"5320-BRKGK",1.04208365209333,"Yes","Two year","No","Mailed check",0.365678433786926,0.940743118170762,0,"Female","No","Yes","Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","No"
"5321-NTRKC",1.36801216516508,"Yes","Two year","No","Bank transfer (automatic)",0.500292656866709,1.30213819037577,0,"Male","No","Yes","Yes","Yes","DSL","No","Yes","Yes","No","Yes","Yes"
"5322-TEUJK",1.57171748583492,"Yes","Two year","No","Bank transfer (automatic)",1.65531592897102,2.56618274651469,0,"Female","No","Yes","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"5322-ZSMZY",-0.0579250795238076,"Yes","Two year","No","Mailed check",-1.297887458841,-0.673954359284261,0,"Male","No","Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5324-KTGCG",1.57171748583492,"Yes","One year","No","Electronic check",-1.46075404972766,-0.328021808173963,0,"Male","No","Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5325-UWTWJ",-0.0579250795238076,"Yes","Month-to-month","Yes","Credit card (automatic)",0.855940110435518,0.285185162486387,0,"Male","No","Yes","No","Yes","Fiber optic","Yes","Yes","No","Yes","No","No"
"5327-CNLUQ",0.634673010753652,"Yes","Two year","Yes","Bank transfer (automatic)",1.06700191699271,0.966197824794576,0,"Male","No","Yes","No","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","No"
"5327-XOKKY",1.61245854996889,"Yes","Two year","Yes","Credit card (automatic)",0.28756894632088,1.34362892101649,0,"Male","Yes","Yes","No","Yes","DSL","No","No","Yes","No","Yes","Yes"
"5329-KRDTM",1.61245854996889,"Yes","Two year","No","Credit card (automatic)",0.417197457434744,1.37329666833801,0,"Male","Yes","Yes","No","Yes","DSL","No","Yes","Yes","Yes","Yes","No"
"5331-RGMTT",0.879119395557461,"Yes","Month-to-month","Yes","Credit card (automatic)",1.1384637885042,1.32893842308628,0,"Male","Yes","Yes","No","Yes","Fiber optic","No","No","Yes","No","Yes","Yes"
"5334-AFQJB",1.61245854996889,"Yes","Two year","Yes","Credit card (automatic)",-1.31949221069332,-0.2176666112598,0,"Male","Yes","No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5334-JLAXU",1.12356578036127,"Yes","Month-to-month","Yes","Credit card (automatic)",0.973935293628907,1.40843475122513,0,"Female","No","Yes","No","Yes","Fiber optic","Yes","Yes","No","No","No","Yes"
"5336-UFNZP",1.32727110103111,"Yes","One year","Yes","Electronic check",1.4176636585956,2.10175566855593,0,"Female","Yes","Yes","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"5337-IIWKZ",0.064298112878097,"No","Month-to-month","Yes","Electronic check",-0.663040135180795,-0.370880122706087,0,"Male","No","Yes","Yes","No phone service","DSL","No","No","Yes","Yes","Yes","No"
"5338-YHWYT",0.186521305280002,"Yes","Two year","No","Credit card (automatic)",-0.11128801095255,0.00840382911062928,0,"Male","No","No","Yes","No","DSL","Yes","Yes","No","Yes","No","No"
"5339-PXDVH",-1.15793381114095,"Yes","Month-to-month","No","Electronic check",0.859263918412796,-0.844968519123458,0,"Male","No","No","No","Yes","Fiber optic","Yes","No","No","No","Yes","No"
"5339-TJFEK",1.20504790862921,"Yes","Month-to-month","Yes","Electronic check",1.35284940303867,1.85457590908758,0,"Male","No","Yes","Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes"
"5343-SGUBI",0.797637267289525,"Yes","One year","Yes","Mailed check",0.511925984787184,0.888620525664632,0,"Female","No","No","No","Yes","Fiber optic","No","Yes","No","No","No","No"
"5345-BMKWB",-0.994969554605076,"Yes","Month-to-month","No","Mailed check",-1.48069689759133,-0.937434836425911,0,"Male","No","Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5346-BZCHP",1.49023535756698,"Yes","Two year","No","Mailed check",-1.50894926539819,-0.413407570167712,0,"Female","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5348-CAGXB",-0.832005298069203,"Yes","Month-to-month","Yes","Electronic check",0.822702030662732,-0.556540664866093,0,"Male","No","No","No","Yes","Fiber optic","No","No","Yes","No","Yes","No"
"5349-AZPEW",-1.11719274700698,"No","Month-to-month","No","Mailed check",-1.32115411468195,-0.951926814113819,0,"Female","No","Yes","Yes","No phone service","DSL","No","No","No","No","No","No"
"5349-IECLD",-1.23941593940889,"Yes","Month-to-month","No","Electronic check",1.00218766143578,-0.928722003569406,1,"Male","No","No","No","No","Fiber optic","No","No","Yes","No","Yes","Yes"
"5351-QESIO",-1.28015700354285,"No","Month-to-month","No","Mailed check",-1.34940648248882,-0.996615926436045,0,"Male","No","No","Yes","No phone service","DSL","No","No","No","No","No","No"
"5353-WILCI",-0.180148271925712,"Yes","Month-to-month","No","Electronic check",-0.290773641725594,-0.335565577381367,0,"Female","No","No","No","No","DSL","Yes","Yes","No","No","No","No"
"5356-CSVSQ",-1.19867487527492,"Yes","Month-to-month","No","Electronic check",-0.006588059668275,-0.930442512336007,0,"Female","No","No","No","Yes","DSL","No","No","No","Yes","Yes","No"
"5356-KZCKT",1.04208365209333,"Yes","Two year","Yes","Credit card (automatic)",-1.34109696254563,-0.33955804003207,0,"Male","No","No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5356-RHIPP",-1.28015700354285,"Yes","Month-to-month","Yes","Mailed check",-1.48235880157997,-0.998380550812046,1,"Male","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5357-TZHPP",-0.954228490471108,"Yes","Month-to-month","Yes","Credit card (automatic)",0.651525919832885,-0.684145065055666,1,"Male","Yes","No","No","Yes","Fiber optic","No","No","No","No","No","Yes"
"5360-LJCNJ",1.57171748583492,"Yes","Two year","Yes","Bank transfer (automatic)",1.34121607511819,2.32564238626105,0,"Female","No","Yes","No","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"5360-XGYAZ",1.61245854996889,"No","Two year","Yes","Bank transfer (automatic)",0.0283119240931505,1.05048069655332,0,"Male","No","Yes","Yes","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"5364-EVNIB",-0.791264233935235,"Yes","Month-to-month","Yes","Electronic check",0.49863075287807,-0.577848504206306,1,"Male","No","No","No","No","Fiber optic","No","Yes","Yes","No","No","No"
"5364-XYIRR",0.756896203155557,"Yes","Month-to-month","Yes","Electronic check",0.99221623750394,1.11588208748886,1,"Male","No","Yes","No","Yes","Fiber optic","No","No","No","No","Yes","Yes"
"5365-LLFYV",-1.23941593940889,"Yes","Month-to-month","Yes","Mailed check",-0.629802055408009,-0.960705820384424,0,"Female","No","No","No","No","DSL","No","No","No","No","No","No"
"5366-IJEQJ",-0.506076784997458,"Yes","Month-to-month","Yes","Electronic check",0.794449662855864,-0.230217502134107,1,"Male","No","No","No","Yes","Fiber optic","No","No","Yes","No","Yes","No"
"5366-OBVMR",-0.587558913265394,"Yes","Month-to-month","Yes","Mailed check",-0.481892600419112,-0.606391303488122,0,"Female","No","Yes","No","No","DSL","No","No","No","Yes","No","No"
"5370-IIVVL",0.186521305280002,"Yes","One year","Yes","Credit card (automatic)",1.31961132326588,0.659395819222101,0,"Male","No","No","No","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes"
"5371-VYLSX",0.716155139021588,"Yes","Month-to-month","Yes","Electronic check",0.618287840060099,0.807491919977986,0,"Female","Yes","No","No","Yes","Fiber optic","Yes","Yes","No","No","No","No"
"5372-FBKBN",-0.46533572086349,"Yes","Month-to-month","No","Mailed check",-1.46407785770493,-0.807801118203937,0,"Female","No","No","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5373-SFODM",0.145780241146033,"Yes","Month-to-month","Yes","Credit card (automatic)",0.679778287639753,0.374739849568439,1,"Male","Yes","Yes","No","Yes","Fiber optic","No","No","No","No","No","Yes"
"5375-XLDOF",1.49023535756698,"Yes","Two year","Yes","Bank transfer (automatic)",1.64700640902782,2.37452248147628,0,"Male","No","Yes","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"5376-DEQCP",-1.28015700354285,"Yes","Month-to-month","Yes","Electronic check",0.19284041896844,-0.976146283674433,1,"Female","No","No","No","No","Fiber optic","No","No","No","No","No","No"
"5376-PCKNB",1.61245854996889,"Yes","One year","Yes","Credit card (automatic)",1.31794941927724,2.28329140123703,0,"Male","No","Yes","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"5377-NDTOU",1.57171748583492,"Yes","Two year","No","Mailed check",0.87255915032191,1.76923426270324,0,"Female","No","Yes","Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"5378-IKEEG",-1.28015700354285,"No","Month-to-month","Yes","Electronic check",-0.965506661113146,-0.991520573550342,1,"Female","No","No","No","No phone service","DSL","No","No","No","No","Yes","No"
"5380-AFSSK",-1.11719274700698,"Yes","Month-to-month","Yes","Mailed check",0.96728767767435,-0.792515059546828,1,"Female","No","No","No","Yes","Fiber optic","No","No","No","No","Yes","Yes"
"5380-WJKOV",0.064298112878097,"Yes","Month-to-month","Yes","Electronic check",1.38110177084553,0.558481362719544,1,"Male","No","No","No","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"5380-XPJNZ",0.22726236941397,"Yes","One year","No","Mailed check",-1.48734451354588,-0.70809984095988,0,"Female","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5382-SOYZL",-0.424594656729521,"Yes","Month-to-month","Yes","Electronic check",1.00717337340169,-0.0532477350259059,0,"Male","No","No","No","Yes","Fiber optic","No","No","No","No","Yes","Yes"
"5382-TEMLV",0.512449818351747,"Yes","Month-to-month","Yes","Bank transfer (automatic)",-0.461949752555441,0.00672743595342844,0,"Male","No","No","No","No","DSL","Yes","No","No","No","No","No"
"5383-MMTWC",-0.994969554605076,"Yes","Month-to-month","Yes","Electronic check",0.63823068792377,-0.736686755851096,1,"Female","Yes","Yes","No","Yes","Fiber optic","No","No","No","No","No","Yes"
"5384-ZTTWP",-0.709782105667299,"Yes","Month-to-month","No","Mailed check",-1.49565403348908,-0.886878348053482,0,"Female","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5385-SUIRI",0.797637267289525,"Yes","Month-to-month","Yes","Electronic check",1.30963989933404,1.44921963211545,1,"Male","Yes","Yes","No","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes"
"5386-THSLQ",1.36801216516508,"No","One year","No","Bank transfer (automatic)",-0.639773479339845,0.328197881651412,0,"Female","Yes","Yes","No","No phone service","DSL","No","Yes","Yes","No","Yes","No"
"5387-ASZNZ",1.36801216516508,"Yes","One year","Yes","Credit card (automatic)",-0.0315166194978641,0.834248037079101,0,"Female","Yes","No","No","Yes","DSL","Yes","Yes","No","Yes","No","No"
"5389-FFVKB",-0.0171840153898394,"Yes","Month-to-month","Yes","Credit card (automatic)",0.515249792764463,0.0881207352964749,1,"Male","Yes","Yes","No","No","Fiber optic","No","No","No","No","No","Yes"
"5392-AKEMH",-0.832005298069203,"Yes","Month-to-month","Yes","Electronic check",-0.656392519226238,-0.776523151139319,0,"Female","No","No","No","No","DSL","No","No","No","No","No","No"
"5393-HJZSM",-0.0171840153898394,"Yes","Month-to-month","No","Bank transfer (automatic)",0.382297473673319,0.053313519479855,0,"Female","No","Yes","Yes","No","DSL","Yes","Yes","Yes","Yes","No","Yes"
"5393-RXQSZ",-1.28015700354285,"Yes","Month-to-month","No","Electronic check",0.491983136923513,-0.972175878828431,1,"Male","No","No","No","No","Fiber optic","No","No","No","No","No","Yes"
"5394-MEITZ",1.12356578036127,"Yes","Two year","Yes","Bank transfer (automatic)",0.525221216696298,1.1749749462802,0,"Female","No","Yes","Yes","No","DSL","No","Yes","Yes","Yes","Yes","Yes"
"5394-SVGJV",0.186521305280002,"Yes","Month-to-month","No","Bank transfer (automatic)",1.130154268561,0.525968158591725,1,"Male","No","No","No","Yes","Fiber optic","No","No","No","Yes","Yes","Yes"
"5396-IZEPB",-0.954228490471108,"Yes","Month-to-month","No","Credit card (automatic)",-1.49897784146636,-0.927574997725006,0,"Male","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5397-NSKQG",1.40875322929905,"No","Two year","No","Credit card (automatic)",-0.461949752555441,0.440427991965076,0,"Male","No","Yes","Yes","No phone service","DSL","Yes","No","No","No","Yes","Yes"
"5397-TUPSH",1.32727110103111,"Yes","One year","Yes","Bank transfer (automatic)",0.204473746888915,1.0022623354791,0,"Male","Yes","Yes","No","No","Fiber optic","No","No","No","No","No","No"
"5399-ZIMKF",-1.11719274700698,"Yes","Month-to-month","Yes","Electronic check",0.327454642048223,-0.838042368447654,0,"Male","No","No","No","No","Fiber optic","No","Yes","No","No","No","No"
"5402-HTOTQ",-0.669041041533331,"Yes","Month-to-month","No","Electronic check",-0.315702201555183,-0.62112591702773,0,"Male","No","No","No","Yes","DSL","No","Yes","No","No","No","No"
"5404-GGUKR",-1.11719274700698,"Yes","Month-to-month","Yes","Electronic check",-0.446992616657687,-0.891576660454585,0,"Male","No","No","No","No","DSL","No","Yes","No","No","No","No"
"5405-ZMYXQ",-0.994969554605076,"Yes","Month-to-month","Yes","Credit card (automatic)",0.325792738059583,-0.765141323914113,0,"Female","No","No","No","Yes","Fiber optic","No","No","No","No","No","No"
"5406-KGRMX",1.57171748583492,"Yes","Two year","No","Electronic check",-1.33777315456835,-0.248878404910318,0,"Female","No","No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5414-OFQCB",1.00134258795937,"Yes","Two year","Yes","Credit card (automatic)",0.852616302458239,1.29986623649167,0,"Male","No","No","No","Yes","Fiber optic","No","No","No","Yes","Yes","No"
"5419-CONWX",-1.15793381114095,"Yes","Month-to-month","Yes","Credit card (automatic)",1.16339234833379,-0.811925927682839,1,"Female","Yes","No","No","No","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"5419-JKZNQ",-0.0986661436577758,"Yes","Month-to-month","No","Mailed check",0.435478401309777,0.0300645933260416,0,"Male","Yes","Yes","No","Yes","Fiber optic","No","No","No","No","No","No"
"5419-JPRRN",-1.28015700354285,"Yes","Month-to-month","Yes","Electronic check",1.21823517995888,-0.962536618174526,1,"Male","No","No","No","Yes","Fiber optic","No","No","Yes","No","Yes","Yes"
"5419-KLXBN",-0.302371464327617,"Yes","Month-to-month","Yes","Bank transfer (automatic)",0.809406798753618,-0.0112717326817819,1,"Female","No","Yes","Yes","No","Fiber optic","No","Yes","Yes","No","Yes","No"
"5423-BHIXO",-0.0171840153898394,"Yes","Month-to-month","Yes","Electronic check",-0.352264089305247,-0.239856762788013,0,"Female","No","No","No","Yes","DSL","No","Yes","No","No","No","No"
"5424-RLQLC",-0.91348742633714,"Yes","Month-to-month","Yes","Mailed check",-0.171116554543565,-0.72541521764939,0,"Male","No","No","No","No","DSL","No","Yes","No","No","Yes","No"
"5429-LWCMV",-0.832005298069203,"Yes","Month-to-month","Yes","Electronic check",0.809406798753618,-0.540747276700884,0,"Female","No","No","No","Yes","Fiber optic","No","Yes","No","No","No","Yes"
"5433-KYGHE",-0.750523169801267,"Yes","Month-to-month","Yes","Mailed check",0.704706847469342,-0.493764152689858,0,"Female","No","No","Yes","Yes","Fiber optic","Yes","No","No","Yes","No","No"
"5438-QMDDL",-0.546817849131426,"Yes","Month-to-month","Yes","Mailed check",-0.166130842577647,-0.508410535010666,0,"Female","No","Yes","No","No","DSL","No","Yes","No","No","No","Yes"
"5439-WIKXB",0.349485561815874,"Yes","Month-to-month","Yes","Electronic check",0.988892429526661,0.69179873432642,0,"Male","Yes","Yes","No","No","Fiber optic","No","Yes","No","No","Yes","Yes"
"5440-FLBQG",1.49023535756698,"Yes","Two year","Yes","Bank transfer (automatic)",1.44923983437975,2.22117662320179,1,"Male","Yes","Yes","No","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"5440-VHLUL",1.49023535756698,"Yes","One year","Yes","Bank transfer (automatic)",1.34287797910683,2.25110906417971,0,"Male","No","No","No","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes"
"5442-BHQNG",-1.23941593940889,"Yes","Month-to-month","No","Electronic check",0.184530899025244,-0.945860917821316,0,"Female","No","No","No","No","Fiber optic","No","No","No","No","No","No"
"5442-BXVND",0.0235570487441288,"Yes","Month-to-month","No","Bank transfer (automatic)",-1.34774457850018,-0.63738251909164,0,"Female","No","Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
